# ID	lat[deg]	long[deg]	czHelio[km/s]	Ks	group	groupSize	latGroup[deg]	longGroup[deg]	czGroupHelio[km/s]
20441157-6159192	-36.8707	334.0923	3285	11.307	212041	1	-36.8707	334.0923	3285
20441899-3422570	-37.2150	8.8742	5778	10.798	202670	2	-37.2972	9.0128	5756
20442660+1229523	-18.2165	58.0571	4641	10.567	201210	3	-18.1373	57.9988	4587
20443374-6844519	-35.2973	325.9554	3114	8.659	208868	1	-35.2974	325.9553	3114
20443944-2032056	-33.7199	25.3520	11067	11.054	205634	1	-33.7199	25.3521	11067
20444022-4558426	-38.4021	354.2580	2711	11.500	212112	1	-38.4022	354.2579	2711
20445908-7659048	-32.6537	316.5428	6503	11.096	209862	1	-32.6537	316.5428	6503
20450296-1106146	-30.2140	35.6799	5673	10.130	208863	1	-30.2140	35.6800	5673
20451461-0529035	-27.7516	41.4565	8057	10.811	200946	3	-27.7306	41.5790	8282
20451508-0537215	-27.8178	41.3191	8192	11.451	200946	3	-27.7306	41.5790	8282
20451841-3514264	-37.5593	7.8521	8274	11.082	207804	1	-37.5593	7.8521	8274
20451815-7123497	-34.5749	322.8448	4218	10.900	211424	1	-34.5749	322.8448	4218
20452035-4536567	-38.5120	354.7240	6615	10.308	208001	1	-38.5120	354.7240	6615
20452203-6733068	-35.6968	327.3429	9888	11.000	206647	1	-35.6968	327.3428	9888
20452471+0604246	-21.9593	52.4900	4860	10.740	210890	1	-21.9593	52.4900	4860
20452964-3810308	-38.0114	4.1827	6957	10.349	200364	6	-38.2478	4.2603	6996
20453131-4331482	-38.4731	357.3886	5398	11.293	211160	1	-38.4731	357.3887	5398
20453409-3408163	-37.4270	9.2338	5735	11.237	202670	2	-37.2972	9.0128	5756
20453761+2244369	-12.4713	66.8641	11905	11.495	205736	1	-12.4713	66.8641	11905
20453927-5826591	-37.6742	338.4298	6954	11.296	209932	1	-37.6742	338.4298	6954
20454116-0457004	-27.5983	42.0476	8598	11.478	200946	3	-27.7306	41.5790	8282
20454884-5650041	-37.9316	340.4483	12500	11.739	205999	1	-37.9316	340.4483	12500
20454954+0010406	-25.1234	47.0613	4079	11.141	200193	8	-25.3669	47.4081	3960
20455226-5106267	-38.4961	347.7037	14539	10.423	200009	52	-39.3922	345.8071	14072
20455457-5123277	-38.4851	347.3415	4381	11.214	202129	2	-38.4902	347.1829	4454
20455694+2831560	-9.0222	71.5973	14570	11.063	201422	2	-9.2770	71.5380	15090
20460366-5136577	-38.4942	347.0528	4528	10.833	202129	2	-38.4902	347.1829	4454
20460868+6917191	15.9906	104.1014	5054	10.579	110812	1	15.9906	104.1014	5054
20461497-1401243	-31.6807	32.7170	8451	10.588	207013	1	-31.6807	32.7169	8451
20461046+1856084	-14.8381	63.7911	6921	10.885	209139	1	-14.8380	63.7911	6921
20462081-0248457	-26.7195	44.2454	7922	10.669	207519	1	-26.7196	44.2454	7922
20463583-5007112	-38.6629	348.9577	14971	11.441	204316	1	-38.6629	348.9577	14971
20463724-2337497	-35.1363	21.9694	6027	10.257	208645	1	-35.1362	21.9694	6027
20463963-5841112	-37.7658	338.1080	10756	10.606	205003	1	-37.7658	338.1080	10756
20464640-4438042	-38.7407	355.9876	8038	10.960	208039	1	-38.7408	355.9876	8038
20464458-0122078	-26.0964	45.7037	7593	11.741	210135	1	-26.0964	45.7037	7593
20464839-2737117	-36.2848	17.2633	12242	11.413	205490	1	-36.2848	17.2633	12242
20465167-6501004	-36.4929	330.3274	4176	10.452	202997	2	-36.5290	330.2748	4174
20470724+0025486	-25.2748	47.4828	3663	10.656	200193	8	-25.3669	47.4081	3960
20470884-3805187	-38.3237	4.3420	6930	10.193	200364	6	-38.2478	4.2603	6996
20471048+0021479	-25.3204	47.4267	3716	11.124	200193	8	-25.3669	47.4081	3960
20470861+1104570	-19.5600	57.2151	8044	11.429	202386	2	-19.5120	57.1036	8090
20471747-5121572	-38.7019	347.3559	14834	11.573	200009	52	-39.3922	345.8071	14072
20471908+0019150	-25.3728	47.4062	4200	8.887	200193	8	-25.3669	47.4081	3960
20472035+0029020	-25.2945	47.5648	4228	11.349	200193	8	-25.3669	47.4081	3960
20472428+0018030	-25.4016	47.3994	3791	9.649	200193	8	-25.3669	47.4081	3960
20472085-2232245	-34.9613	23.2997	7884	10.671	200521	5	-35.0986	23.5714	7791
20472736+6428455	13.0367	100.1782	2559	11.708	112902	1	13.0367	100.1782	2559
20472356+1305094	-18.4743	58.9972	8121	11.457	209095	1	-18.4743	58.9972	8121
20473290-2230065	-34.9933	23.3619	7625	10.698	200521	5	-35.0986	23.5714	7791
20473408+0024420	-25.3806	47.5280	3768	9.971	200193	8	-25.3669	47.4081	3960
20473543+2048186	-13.9964	65.5487	10604	11.537	206936	1	-13.9964	65.5487	10604
20474601-6505034	-36.5688	330.2166	4173	10.479	202997	2	-36.5290	330.2748	4174
20474877-0959453	-30.3530	37.1765	5725	9.988	208511	1	-30.3530	37.1765	5725
20480005-0010471	-25.7734	47.0234	4233	11.733	200193	8	-25.3669	47.4081	3960
20480492-5314217	-38.6705	344.9511	14476	10.836	200009	52	-39.3922	345.8071	14072
20480439-5301277	-38.6895	345.2255	13380	11.645	200009	52	-39.3922	345.8071	14072
20480439-3006315	-37.1470	14.3300	11881	10.914	202789	2	-37.1144	14.2968	11866
20480624-3013355	-37.1796	14.1877	8305	10.903	202218	2	-37.2150	14.1813	8240
20480770+1622597	-16.7135	61.9280	9088	11.665	208453	1	-16.7134	61.9280	9088
20481076-1951221	-34.2681	26.4595	8738	11.118	200597	4	-34.4027	26.7554	8350
20481480-1950571	-34.2807	26.4738	8443	10.324	200597	4	-34.4027	26.7554	8350
20481735+1643347	-16.5439	62.2419	5664	11.239	201319	3	-16.6702	62.4512	5644
20481857-2231291	-35.1675	23.4022	7759	11.611	200521	5	-35.0986	23.5714	7791
20481970-3540364	-38.2347	7.4270	8382	10.535	202532	2	-38.3315	7.1829	8414
20482775-4841367	-39.0232	350.7719	20688	11.562	203137	1	-39.0232	350.7718	20688
20482762+0744238	-21.6890	54.4398	4660	10.204	210143	1	-21.6890	54.4398	4660
20483244-0821366	-29.7943	38.9652	6166	9.408	200717	4	-29.8498	38.8976	6064
20483684-4317004	-39.0228	357.7375	15200	11.430	200355	6	-39.8460	357.7827	15053
20483832-3052317	-37.4322	13.4224	9775	10.972	206529	1	-37.4321	13.4223	9775
20484308+2516545	-11.4980	69.3668	14464	10.787	200561	4	-11.5315	69.2716	14666
20484256-3759505	-38.6185	4.5038	2713	8.485	209555	1	-38.6185	4.5038	2713
20484446+1642572	-16.6377	62.2994	5581	11.408	201319	3	-16.6702	62.4512	5644
20485313-5302227	-38.8097	345.1913	9086	11.610	208622	1	-38.8096	345.1914	9086
20485313-2203042	-35.1454	24.0033	7779	11.626	200521	5	-35.0986	23.5714	7791
20485425-0827086	-29.9159	38.9163	6144	10.907	200717	4	-29.8498	38.8976	6064
20485680-6905317	-35.5747	325.4104	11151	11.359	202478	2	-35.7610	325.3639	11116
20485516+7013546	16.3489	105.0436	5008	10.596	110848	1	16.3489	105.0436	5008
20490865-5303027	-38.8472	345.1722	13741	11.746	200009	52	-39.3922	345.8071	14072
20491799+1118102	-19.8720	57.7256	8309	10.838	207621	1	-19.8720	57.7256	8309
20492107-3849554	-38.8352	3.4581	12269	11.005	200332	6	-38.8578	3.0328	12426
20492375+0559440	-22.8353	52.9970	5485	10.858	201716	2	-22.8188	53.1775	5639
20493646+1651562	-16.7176	62.5529	5687	9.933	201319	3	-16.6702	62.4512	5644
20494141+6354167	12.4952	99.8602	3441	10.538	112250	1	12.4952	99.8602	3441
20494748-5159074	-39.0416	346.5249	9613	10.939	201136	3	-39.0634	346.5764	9524
20494722-2541551	-36.4198	19.7824	5949	10.411	209198	1	-36.4198	19.7824	5949
20494782-4649456	-39.2886	353.1691	14581	11.510	204478	1	-39.2886	353.1691	14581
20495151+0613125	-22.8101	53.2693	5793	10.080	201716	2	-22.8188	53.1775	5639
20495793+1302032	-19.0173	59.3318	4580	11.714	211933	1	-19.0174	59.3318	4580
20495898+0953565	-20.8025	56.5904	4528	10.050	202316	2	-20.8461	56.5905	4474
20500314-3337326	-38.2545	10.0773	13329	11.297	204860	1	-38.2545	10.0773	13329
20500667-5154025	-39.0980	346.6283	9372	11.075	201136	3	-39.0634	346.5764	9524
20501046-2659308	-36.8472	18.2575	8445	11.684	209392	1	-36.8472	18.2575	8445
20501496-1925335	-34.5789	27.1518	8085	10.877	200597	4	-34.4027	26.7554	8350
20495223-0701186	-29.4825	40.5098	6021	10.438	209170	1	-29.4825	40.5098	6021
20502897+0948567	-20.9513	56.5907	4420	10.996	202316	2	-20.8461	56.5905	4474
20503262-5227206	-39.1146	345.9083	13152	11.608	200009	52	-39.3922	345.8071	14072
20503844-5230515	-39.1239	345.8314	14791	11.086	200009	52	-39.3922	345.8071	14072
20504694-3039200	-37.8358	13.8166	11217	11.214	201535	2	-37.7893	13.9538	10976
20504858+2152252	-13.9521	66.8930	9939	11.611	207376	1	-13.9521	66.8930	9939
20510199-0857572	-30.6155	38.6547	7285	10.893	202864	2	-30.7917	38.4997	7295
20510654-5242451	-39.1754	345.5680	12437	11.251	200009	52	-39.3922	345.8071	14072
20511708-5259511	-39.1728	345.1988	14593	11.717	200009	52	-39.3922	345.8071	14072
20511929-5240411	-39.2108	345.6081	13203	11.558	200009	52	-39.3922	345.8071	14072
20511994-5238101	-39.2166	345.6618	13051	10.629	200009	52	-39.3922	345.8071	14072
20512039-3618329	-38.9270	6.7365	15685	11.233	203949	1	-38.9270	6.7365	15685
20512199-5232591	-39.2303	345.7721	13301	11.160	200009	52	-39.3922	345.8071	14072
20512803-3647429	-39.0158	6.1208	9614	11.462	207705	1	-39.0158	6.1208	9614
20512684-1554552	-33.5734	31.2275	5822	11.199	210729	1	-33.5734	31.2275	5822
20512674-4453109	-39.5750	355.6848	18707	11.619	203363	1	-39.5750	355.6847	18707
20511978-0718582	-29.9389	40.3991	12369	11.516	205297	1	-29.9389	40.3991	12369
20512160+1858410	-15.7992	64.5816	8621	11.741	202273	2	-15.8142	64.5832	8678
20512591+1858040	-15.8189	64.5837	8735	10.527	202273	2	-15.8142	64.5832	8678
20514066-5236014	-39.2723	345.7010	14552	11.156	200009	52	-39.3922	345.8071	14072
20514174-5246164	-39.2578	345.4813	14024	11.670	200009	52	-39.3922	345.8071	14072
20514417-0918469	-30.9245	38.3815	7305	10.648	202864	2	-30.7917	38.4997	7295
20514188-1212228	-32.1540	35.3081	10066	11.143	206656	1	-32.1540	35.3082	10066
20514579-2950502	-37.8687	14.8740	9793	10.644	205636	1	-37.8687	14.8740	9793
20515051-2617562	-37.0259	19.2162	6062	10.607	209285	1	-37.0259	19.2161	6062
20515137-1342408	-32.8035	33.6980	9883	10.845	206191	1	-32.8035	33.6980	9883
20515255-5249514	-39.2788	345.4008	13616	10.649	200009	52	-39.3922	345.8071	14072
20515570-3053498	-38.1269	13.5819	5717	10.829	210066	1	-38.1270	13.5819	5717
20515691-5237473	-39.3103	345.6579	14143	10.542	200009	52	-39.3922	345.8071	14072
20515683-5245113	-39.2975	345.4995	13073	11.084	200009	52	-39.3922	345.8071	14072
20515764-5429126	-39.1000	343.2768	14731	11.710	204663	1	-39.1000	343.2768	14731
20515024-2513242	-36.7336	20.5101	12197	10.835	201919	2	-36.9189	20.5284	12100
20515761-5248063	-39.2945	345.4365	13464	11.099	200009	52	-39.3922	345.8071	14072
20520035-5245183	-39.3062	345.4957	13073	10.852	200009	52	-39.3922	345.8071	14072
20520148-5328193	-39.2313	344.5747	13198	10.764	200009	52	-39.3922	345.8071	14072
20520232-5704076	-38.7356	339.9912	3524	8.831	202167	2	-38.7472	339.9424	3454
20520163-6911359	-35.8043	325.1878	584	9.323	212297	1	-35.8043	325.1878	584
20520946-4846398	-39.6285	350.6316	5243	9.649	208268	1	-39.6286	350.6316	5243
20520957-5247457	-39.3250	345.4400	13898	10.950	200009	52	-39.3922	345.8071	14072
20521178-5302538	-39.3037	345.1149	14545	11.422	200009	52	-39.3922	345.8071	14072
20521721-1617083	-33.8999	30.9068	8105	10.105	206216	1	-33.8999	30.9068	8105
20522241+0004321	-26.5855	47.8870	9125	10.749	201965	2	-26.7546	47.9833	9033
20522703-5159279	-39.4489	346.4707	15149	11.711	200009	52	-39.3922	345.8071	14072
20522971-0544459	-29.4683	42.1555	6129	10.210	202071	2	-29.4709	42.1824	6049
20523547-0542399	-29.4730	42.2038	5969	9.847	202071	2	-29.4709	42.1824	6049
20523826-5713568	-38.7887	339.7670	3384	10.223	202167	2	-38.7472	339.9424	3454
20524458-5201388	-39.4903	346.4182	13794	10.979	200009	52	-39.3922	345.8071	14072
20524549-5209518	-39.4795	346.2412	14592	10.841	200009	52	-39.3922	345.8071	14072
20530273+6624129	13.7434	102.1123	7253	11.754	111026	1	13.7434	102.1122	7253
20530950+6710329	14.2071	102.7488	3361	10.939	112532	1	14.2071	102.7488	3361
20525953+0706225	-22.9757	54.5367	17876	11.672	203583	1	-22.9757	54.5367	17876
20530249+0709345	-22.9565	54.5923	5716	11.192	210715	1	-22.9565	54.5923	5716
20530375+1335310	-19.3095	60.2745	8274	11.397	208847	1	-19.3094	60.2745	8274
20532256-3705121	-39.4301	5.8078	12099	11.354	205614	1	-39.4302	5.8078	12099
20532460+0039075	-26.5123	48.5888	3816	11.228	211945	1	-26.5123	48.5888	3816
20533616-7108280	-35.2883	322.8734	4209	9.991	202016	2	-35.3114	322.9306	4298
20534539-7101291	-35.3400	323.0022	4386	10.362	202016	2	-35.3114	322.9306	4298
20534842+0750469	-22.7335	55.3267	4226	11.666	212014	1	-22.7335	55.3267	4226
20535406-2528210	-37.2503	20.3706	5973	11.206	210104	1	-37.2503	20.3706	5973
20540390-5102276	-39.7846	347.6696	14617	11.379	200009	52	-39.3922	345.8071	14072
20540630-2840559	-38.1034	16.4603	10636	11.454	206874	1	-38.1034	16.4603	10636
20540434+0046386	-26.5895	48.8043	8705	11.291	208106	1	-26.5894	48.8043	8705
20541110-6902133	-36.0364	325.2948	11080	11.713	202478	2	-35.7610	325.3639	11116
20541264+1032591	-21.2919	57.7959	4516	11.561	202876	2	-21.4873	57.9109	4526
20541219+1746456	-17.0573	64.0019	8002	10.873	207962	1	-17.0573	64.0020	8002
20542106-4403456	-40.0824	356.7662	5285	9.374	201877	2	-40.1762	356.7894	5176
20542045-4303586	-40.0584	358.0678	15163	10.739	200355	6	-39.8460	357.7827	15053
20543243+0002316	-27.0682	48.1652	8941	11.425	201965	2	-26.7546	47.9833	9033
20544158-5122241	-39.8529	347.2272	16937	11.669	200009	52	-39.3922	345.8071	14072
20544822-0838571	-31.3086	39.4689	8497	11.285	208130	1	-31.3086	39.4690	8497
20545270+6509326	12.8275	101.2253	2398	10.645	112775	1	12.8274	101.2253	2398
20550491-1802195	-35.1640	29.2242	8385	11.475	200363	6	-35.6780	29.2029	8535
20551235-5431251	-39.5619	343.1482	12975	11.412	200680	6	-40.3155	342.9955	12960
20551369-4911181	-40.1090	350.0614	7027	11.207	209124	1	-40.1090	350.0614	7027
20551924+0032258	-26.9790	48.7577	6949	11.444	210257	1	-26.9790	48.7577	6949
20552225+0221162	-26.0422	50.4938	4066	11.293	211907	1	-26.0422	50.4938	4066
20552748-1933500	-35.7794	27.5071	8677	10.707	207075	1	-35.7793	27.5071	8677
20552761-0113303	-27.9107	47.0671	3787	10.317	211051	1	-27.9108	47.0672	3787
20553053+1531309	-18.6524	62.2968	12057	11.205	200394	5	-18.6634	62.2661	12494
20552928+1530484	-18.6555	62.2837	12794	11.254	200394	5	-18.6634	62.2661	12494
20553990-2203510	-36.6406	24.5973	10306	11.268	206695	1	-36.6407	24.5972	10306
20553652-0038113	-27.6443	47.6618	16047	11.724	204128	1	-27.6443	47.6618	16047
20554892+1030282	-21.6395	58.0011	4537	11.237	202876	2	-21.4873	57.9109	4526
20561146-1818353	-35.5066	29.0285	8567	10.828	200363	6	-35.6780	29.2029	8535
20562301-0354305	-29.4411	44.5409	5632	10.969	200501	5	-29.3359	44.7652	5864
20562302-1418153	-34.0469	33.5707	7656	11.118	208944	1	-34.0469	33.5707	7656
20562753+1202289	-20.8845	59.4433	9064	11.528	208357	1	-20.8844	59.4432	9064
20563063-1833596	-35.6680	28.7658	8532	10.204	200363	6	-35.6780	29.2029	8535
20564048+8752501	26.0127	120.9172	5754	10.576	102993	2	26.0623	120.8578	5764
20563628-0320525	-29.2154	45.1329	5956	10.945	200501	5	-29.3359	44.7652	5864
20563568-0322235	-29.2256	45.1063	5843	11.649	200501	5	-29.3359	44.7652	5864
20563659-5133404	-40.1314	346.9450	14582	11.741	200009	52	-39.3922	345.8071	14072
20563316-0349455	-29.4394	44.6440	6025	10.429	200501	5	-29.3359	44.7652	5864
20564355-5637496	-39.4414	340.4080	7382	11.030	208798	1	-39.4414	340.4079	7382
20564341-4359095	-40.5079	356.8734	5067	10.753	201877	2	-40.1762	356.7894	5176
20565274-1635088	-35.0334	31.0689	9216	10.857	200909	3	-35.0347	30.9277	9114
20565530-3826272	-40.2687	4.1490	12813	11.459	200120	10	-41.0376	4.2570	13277
20565775-2757580	-38.5470	17.5355	5872	10.200	202568	2	-38.5403	17.6836	5842
20565666+0649036	-23.9521	54.8669	5095	11.534	211625	1	-23.9521	54.8669	5095
20571309-3711272	-40.2027	5.7859	13894	11.171	204368	1	-40.2027	5.7859	13894
20571538+2557534	-12.5856	71.1342	1525	9.778	212185	1	-12.5856	71.1342	1525
20571835-5151442	-40.2068	346.5382	4777	10.892	201216	3	-40.2864	346.5459	4684
20572330+2310291	-14.3530	68.9140	8333	11.157	208332	1	-14.3530	68.9140	8333
20572616+0728025	-23.6911	55.5307	4201	11.562	211992	1	-23.6911	55.5307	4201
20572362+1707445	-18.0563	63.9362	10630	11.659	207404	1	-18.0563	63.9362	10630
20574011-5111462	-40.3331	347.3986	13464	11.546	200009	52	-39.3922	345.8071	14072
20573856-4636196	-40.6379	353.4223	4951	10.561	210501	1	-40.6379	353.4223	4951
20574237-6126192	-38.5532	334.3242	4257	10.502	210747	1	-38.5532	334.3243	4257
20574509+1359345	-19.9968	61.3283	4773	10.440	210068	1	-19.9968	61.3283	4773
20574784-2315057	-37.4703	23.3669	22525	11.567	203033	1	-37.4703	23.3669	22525
20574843-3342525	-39.8604	10.3072	13160	10.771	204349	1	-39.8604	10.3073	13160
20574853-3347085	-39.8718	10.2159	7234	11.466	209781	1	-39.8718	10.2159	7234
20575197-5040031	-40.4157	348.0851	16856	11.713	203797	1	-40.4157	348.0851	16856
20574940-4321056	-40.6992	357.7121	9764	10.311	200417	5	-40.6426	357.6993	9367
20575032-4322276	-40.7023	357.6821	9147	9.784	200417	5	-40.6426	357.6993	9367
20580240-3217252	-39.6709	12.1447	9733	10.767	202199	2	-39.7039	12.1991	9799
20575400+2505470	-13.2440	70.5344	3106	10.623	211931	1	-13.2441	70.5344	3106
20575398-5152151	-40.2968	346.5138	4577	10.118	201216	3	-40.2864	346.5459	4684
20575551-1756343	-35.7612	29.6307	8377	9.875	200363	6	-35.6780	29.2029	8535
20580870-5147091	-40.3440	346.6190	4697	10.843	201216	3	-40.2864	346.5459	4684
20580383+1103139	-21.7769	58.8237	8352	11.279	208521	1	-21.7769	58.8237	8352
20581033-4837491	-40.6276	350.7515	5204	9.390	200060	15	-41.7679	351.6115	4979
20581491+0825389	-23.3171	56.5197	14143	11.139	204212	1	-23.3171	56.5196	14143
20581497+0821299	-23.3564	56.4577	5492	11.452	211327	1	-23.3564	56.4577	5492
20581812-4900451	-40.6228	350.2473	5509	10.758	210147	1	-40.6228	350.2473	5509
20581676+1750078	-17.7976	64.6620	8657	11.389	208283	1	-17.7976	64.6620	8657
20582770+2359323	-14.0354	69.7313	8277	11.120	208098	1	-14.0354	69.7313	8277
20582499-3128182	-39.6004	13.2090	9787	10.742	202124	2	-39.6253	13.3752	9716
20582679-4239003	-40.7994	358.6408	12855	11.637	205541	1	-40.7994	358.6408	12855
20582852-1958528	-36.5886	27.3169	8753	10.311	201131	3	-36.7563	27.4180	8598
20583398-4917290	-40.6453	349.8765	6725	11.489	200093	12	-41.3774	350.1204	7251
20583826+0054447	-27.4943	49.5996	14357	11.210	204177	1	-27.4942	49.5996	14357
20584276-5411169	-40.1159	343.4846	13223	11.653	200680	6	-40.3155	342.9955	12960
20584987-1402225	-34.4864	34.1497	7703	11.136	200019	32	-35.2546	34.6543	8466
20590045-3927417	-40.7551	2.8538	9279	11.074	207025	1	-40.7551	2.8538	9279
20591019-3103579	-39.6816	13.7656	9645	11.584	202124	2	-39.6253	13.3752	9716
20591298-2723207	-38.8933	18.4067	11242	11.552	205988	1	-38.8932	18.4068	11242
20591282-5200213	-40.4825	346.3069	15069	11.186	200009	52	-39.3922	345.8071	14072
20591667-3241369	-39.9978	11.6862	5401	10.260	209384	1	-39.9978	11.6863	5401
20592729+1356089	-20.3635	61.5399	9276	11.185	207251	1	-20.3635	61.5399	9276
20593127-5239526	-40.4472	345.4402	7257	10.994	202050	2	-40.3129	345.3017	7174
20593116-3820145	-40.7665	4.3438	12172	11.209	200120	10	-41.0376	4.2570	13277
20593651+0210017	-27.0393	50.9430	9358	10.482	200641	4	-27.2691	51.0344	9438
20594458-1816542	-36.2853	29.4288	8564	11.751	200363	6	-35.6780	29.2029	8535
20595590-1524055	-35.2644	32.7490	8206	10.959	200433	5	-35.6080	32.5946	8601
20594754-1638165	-35.7007	31.3278	8720	10.741	201771	2	-35.6950	31.3832	8586
20595838-4902135	-40.8942	350.1880	7341	10.774	200093	12	-41.3774	350.1204	7251
21000631+1850473	-17.5246	65.7800	14292	11.195	204199	1	-17.5246	65.7801	14292
21001344+0933325	-23.0728	57.8337	9271	11.661	201822	2	-23.1166	57.8030	9152
21002390+0927135	-23.1684	57.7667	9033	11.754	201822	2	-23.1166	57.8030	9152
21002200-2924373	-39.5995	15.9394	9916	11.458	200074	15	-39.7908	17.2927	10945
21001666-1358354	-34.7830	34.3902	9089	11.323	200019	32	-35.2546	34.6543	8466
21002615+1651373	-18.7981	64.1740	8682	11.589	200572	7	-19.6959	64.0382	8728
21002552-1429444	-35.0217	33.8263	8087	10.627	200019	32	-35.2546	34.6543	8466
21002865-4225235	-41.1684	358.9525	9359	10.939	206736	1	-41.1684	358.9525	9359
21003424-3953121	-41.0828	2.3182	13685	11.720	205034	1	-41.0827	2.3182	13685
21004001-2851414	-39.5446	16.6530	11298	11.543	200074	15	-39.7908	17.2927	10945
21004241+1748174	-18.2747	65.0061	5304	10.721	201764	2	-18.2450	64.9731	5442
21004499+1319344	-20.9784	61.2148	9239	10.816	206653	1	-20.9783	61.2147	9239
21004940-3243439	-40.3241	11.7119	9895	11.208	206769	1	-40.3240	11.7119	9895
21005054-4121057	-41.2049	0.3785	14678	11.444	200855	3	-41.1514	0.3485	15140
21005095-4835548	-41.0711	350.7527	7210	10.595	200093	12	-41.3774	350.1204	7251
21005127+1618164	-19.2146	63.7705	9148	10.521	200572	7	-19.6959	64.0382	8728
21005327-4814228	-41.1030	351.2271	4820	11.733	200060	15	-41.7679	351.6115	4979
21005481-5213268	-40.7143	345.9792	14913	10.627	200009	52	-39.3922	345.8071	14072
21005967-3834337	-41.0740	4.0604	13467	10.856	200120	10	-41.0376	4.2570	13277
21010455+2225465	-15.4820	68.8599	6810	11.148	209652	1	-15.4820	68.8600	6810
21010283-2920049	-39.7283	16.0764	9961	11.453	200074	15	-39.7908	17.2927	10945
21010774-0011426	-28.6023	48.8945	7090	9.845	206606	1	-28.6023	48.8945	7090
21010953+0717559	-24.5493	55.9461	14129	11.468	204639	1	-24.5493	55.9462	14129
21011237-1801322	-36.5196	29.8794	8635	11.581	202961	2	-36.6596	29.9510	8632
21011644-1322489	-34.7647	35.1732	8062	11.088	200019	32	-35.2546	34.6543	8466
21011768-6457532	-37.9738	329.8642	13720	11.421	204690	1	-37.9738	329.8642	13720
21011970-7238338	-35.2939	320.8925	3082	9.577	210766	1	-35.2939	320.8924	3082
21013103-4923387	-41.1159	349.6888	9500	11.536	207371	1	-41.1159	349.6888	9500
